date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:14:42	25314/25314	---M--	200	added ('OK')	image/svg+xml	etag:%2264ad508b-62e2%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/4x3/bt.svg	D:/HtML%20CSS%20&%20JAVASCRIPT/free%20templates/library/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/4x3/bt.svg	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flag-icons.css)
11:14:43	25135/25135	---M--	200	added ('OK')	image/svg+xml	etag:%2264ad508b-622f%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/1x1/bt.svg	D:/HtML%20CSS%20&%20JAVASCRIPT/free%20templates/library/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/1x1/bt.svg	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flag-icons.css)
11:14:43	576/576	---M--	200	added ('OK')	image/svg+xml	etag:%2264ad508b-240%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/4x3/bv.svg	D:/HtML%20CSS%20&%20JAVASCRIPT/free%20templates/library/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/4x3/bv.svg	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flag-icons.css)
11:14:43	579/579	---M--	200	added ('OK')	image/svg+xml	etag:%2264ad508b-243%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/1x1/bv.svg	D:/HtML%20CSS%20&%20JAVASCRIPT/free%20templates/library/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/1x1/bv.svg	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flag-icons.css)
11:14:43	249/249	---M--	200	added ('OK')	image/svg+xml	etag:%2264ad508b-f9%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/4x3/bw.svg	D:/HtML%20CSS%20&%20JAVASCRIPT/free%20templates/library/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/4x3/bw.svg	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flag-icons.css)
11:14:44	251/251	---M--	200	added ('OK')	image/svg+xml	etag:%2264ad508b-fb%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/1x1/bw.svg	D:/HtML%20CSS%20&%20JAVASCRIPT/free%20templates/library/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/1x1/bw.svg	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flag-icons.css)
11:14:44	5953/5953	---M--	200	added ('OK')	image/svg+xml	etag:%2264ad508b-1741%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/4x3/by.svg	D:/HtML%20CSS%20&%20JAVASCRIPT/free%20templates/library/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/4x3/by.svg	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flag-icons.css)
11:14:44	6083/6083	---M--	200	added ('OK')	image/svg+xml	etag:%2264ad508b-17c3%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/1x1/by.svg	D:/HtML%20CSS%20&%20JAVASCRIPT/free%20templates/library/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/1x1/by.svg	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flag-icons.css)
11:14:44	46796/46796	---M--	200	added ('OK')	image/svg+xml	etag:%2264ad508b-b6cc%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/4x3/bz.svg	D:/HtML%20CSS%20&%20JAVASCRIPT/free%20templates/library/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/4x3/bz.svg	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flag-icons.css)
11:14:45	47057/47057	---M--	200	added ('OK')	image/svg+xml	etag:%2264ad508b-b7d1%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/1x1/bz.svg	D:/HtML%20CSS%20&%20JAVASCRIPT/free%20templates/library/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/1x1/bz.svg	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flag-icons.css)
11:14:45	643/643	---M--	200	added ('OK')	image/svg+xml	etag:%2264ad508b-283%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/4x3/ca.svg	D:/HtML%20CSS%20&%20JAVASCRIPT/free%20templates/library/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/4x3/ca.svg	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flag-icons.css)
11:14:45	644/644	---M--	200	added ('OK')	image/svg+xml	etag:%2264ad508b-284%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/1x1/ca.svg	D:/HtML%20CSS%20&%20JAVASCRIPT/free%20templates/library/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/1x1/ca.svg	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flag-icons.css)
11:14:45	3132/3132	---M--	200	added ('OK')	image/svg+xml	etag:%2264ad508b-c3c%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/4x3/cc.svg	D:/HtML%20CSS%20&%20JAVASCRIPT/free%20templates/library/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/4x3/cc.svg	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flag-icons.css)
11:14:45	3086/3086	---M--	200	added ('OK')	image/svg+xml	etag:%2264ad508b-c0e%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/1x1/cc.svg	D:/HtML%20CSS%20&%20JAVASCRIPT/free%20templates/library/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/1x1/cc.svg	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flag-icons.css)
11:14:46	346/346	---M--	200	added ('OK')	image/svg+xml	etag:%2264ad508b-15a%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/4x3/cd.svg	D:/HtML%20CSS%20&%20JAVASCRIPT/free%20templates/library/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/4x3/cd.svg	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flag-icons.css)
11:14:46	504/504	---M--	200	added ('OK')	image/svg+xml	etag:%2264ad508b-1f8%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/1x1/cd.svg	D:/HtML%20CSS%20&%20JAVASCRIPT/free%20templates/library/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/1x1/cd.svg	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flag-icons.css)
11:14:46	681/681	---M--	200	added ('OK')	image/svg+xml	etag:%2264ad508b-2a9%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/4x3/cf.svg	D:/HtML%20CSS%20&%20JAVASCRIPT/free%20templates/library/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/4x3/cf.svg	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flag-icons.css)
11:14:46	629/629	---M--	200	added ('OK')	image/svg+xml	etag:%2264ad508b-275%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/1x1/cf.svg	D:/HtML%20CSS%20&%20JAVASCRIPT/free%20templates/library/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/1x1/cf.svg	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flag-icons.css)
11:14:47	478/478	---M--	200	added ('OK')	image/svg+xml	etag:%2264ad508b-1de%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/4x3/cg.svg	D:/HtML%20CSS%20&%20JAVASCRIPT/free%20templates/library/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/4x3/cg.svg	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flag-icons.css)
11:14:47	466/466	---M--	200	added ('OK')	image/svg+xml	etag:%2264ad508b-1d2%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/1x1/cg.svg	D:/HtML%20CSS%20&%20JAVASCRIPT/free%20templates/library/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/1x1/cg.svg	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flag-icons.css)
11:14:47	290/290	---M--	200	added ('OK')	image/svg+xml	etag:%2264ad508b-122%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/4x3/ch.svg	D:/HtML%20CSS%20&%20JAVASCRIPT/free%20templates/library/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/4x3/ch.svg	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flag-icons.css)
11:14:47	288/288	---M--	200	added ('OK')	image/svg+xml	etag:%2264ad508b-120%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/1x1/ch.svg	D:/HtML%20CSS%20&%20JAVASCRIPT/free%20templates/library/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/1x1/ch.svg	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flag-icons.css)
11:14:48	277/277	---M--	200	added ('OK')	image/svg+xml	etag:%2264ad508b-115%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/4x3/ci.svg	D:/HtML%20CSS%20&%20JAVASCRIPT/free%20templates/library/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/4x3/ci.svg	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flag-icons.css)
11:14:48	280/280	---M--	200	added ('OK')	image/svg+xml	etag:%2264ad508b-118%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/1x1/ci.svg	D:/HtML%20CSS%20&%20JAVASCRIPT/free%20templates/library/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/1x1/ci.svg	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flag-icons.css)
11:14:48	1898/1898	---M--	200	added ('OK')	image/svg+xml	etag:%2264ad508b-76a%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/4x3/ck.svg	D:/HtML%20CSS%20&%20JAVASCRIPT/free%20templates/library/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/4x3/ck.svg	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flag-icons.css)
11:14:48	1857/1857	---M--	200	added ('OK')	image/svg+xml	etag:%2264ad508b-741%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/1x1/ck.svg	D:/HtML%20CSS%20&%20JAVASCRIPT/free%20templates/library/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/1x1/ck.svg	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flag-icons.css)
11:14:48	554/554	---M--	200	added ('OK')	image/svg+xml	etag:%2264ad508b-22a%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/4x3/cl.svg	D:/HtML%20CSS%20&%20JAVASCRIPT/free%20templates/library/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/4x3/cl.svg	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flag-icons.css)
11:14:49	570/570	---M--	200	added ('OK')	image/svg+xml	etag:%2264ad508b-23a%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/1x1/cl.svg	D:/HtML%20CSS%20&%20JAVASCRIPT/free%20templates/library/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/1x1/cl.svg	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flag-icons.css)
11:14:49	820/820	---M--	200	added ('OK')	image/svg+xml	etag:%2264ad508b-334%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/4x3/cm.svg	D:/HtML%20CSS%20&%20JAVASCRIPT/free%20templates/library/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/4x3/cm.svg	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flag-icons.css)
11:14:49	820/820	---M--	200	added ('OK')	image/svg+xml	etag:%2264ad508b-334%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/1x1/cm.svg	D:/HtML%20CSS%20&%20JAVASCRIPT/free%20templates/library/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/1x1/cm.svg	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flag-icons.css)
11:14:49	795/795	---M--	200	added ('OK')	image/svg+xml	etag:%2264ad508b-31b%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/4x3/cn.svg	D:/HtML%20CSS%20&%20JAVASCRIPT/free%20templates/library/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/4x3/cn.svg	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flag-icons.css)
11:14:50	736/736	---M--	200	added ('OK')	image/svg+xml	etag:%2264ad508b-2e0%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/1x1/cn.svg	D:/HtML%20CSS%20&%20JAVASCRIPT/free%20templates/library/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/1x1/cn.svg	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flag-icons.css)
11:14:50	286/286	---M--	200	added ('OK')	image/svg+xml	etag:%2264ad508b-11e%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/4x3/co.svg	D:/HtML%20CSS%20&%20JAVASCRIPT/free%20templates/library/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/4x3/co.svg	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flag-icons.css)
11:14:50	286/286	---M--	200	added ('OK')	image/svg+xml	etag:%2264ad508b-11e%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/1x1/co.svg	D:/HtML%20CSS%20&%20JAVASCRIPT/free%20templates/library/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/1x1/co.svg	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flag-icons.css)
11:14:50	290/290	---M--	200	added ('OK')	image/svg+xml	etag:%2264ad508b-122%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/4x3/cr.svg	D:/HtML%20CSS%20&%20JAVASCRIPT/free%20templates/library/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/4x3/cr.svg	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flag-icons.css)
11:14:51	290/290	---M--	200	added ('OK')	image/svg+xml	etag:%2264ad508b-122%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/1x1/cr.svg	D:/HtML%20CSS%20&%20JAVASCRIPT/free%20templates/library/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/1x1/cr.svg	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flag-icons.css)
11:14:51	613/613	---M--	200	added ('OK')	image/svg+xml	etag:%2264ad508b-265%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/4x3/cu.svg	D:/HtML%20CSS%20&%20JAVASCRIPT/free%20templates/library/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/4x3/cu.svg	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flag-icons.css)
11:14:51	570/570	---M--	200	added ('OK')	image/svg+xml	etag:%2264ad508b-23a%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/1x1/cu.svg	D:/HtML%20CSS%20&%20JAVASCRIPT/free%20templates/library/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/1x1/cu.svg	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flag-icons.css)
11:14:51	1406/1406	---M--	200	added ('OK')	image/svg+xml	etag:%2264ad508b-57e%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/4x3/cv.svg	D:/HtML%20CSS%20&%20JAVASCRIPT/free%20templates/library/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/4x3/cv.svg	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flag-icons.css)
11:14:51	1354/1354	---M--	200	added ('OK')	image/svg+xml	etag:%2264ad508b-54a%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/1x1/cv.svg	D:/HtML%20CSS%20&%20JAVASCRIPT/free%20templates/library/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/1x1/cv.svg	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flag-icons.css)
11:14:52	672/672	---M--	200	added ('OK')	image/svg+xml	etag:%2264ad508b-2a0%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/4x3/cw.svg	D:/HtML%20CSS%20&%20JAVASCRIPT/free%20templates/library/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/4x3/cw.svg	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flag-icons.css)
11:14:52	679/679	---M--	200	added ('OK')	image/svg+xml	etag:%2264ad508b-2a7%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/1x1/cw.svg	D:/HtML%20CSS%20&%20JAVASCRIPT/free%20templates/library/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/1x1/cw.svg	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flag-icons.css)
11:14:52	2461/2461	---M--	200	added ('OK')	image/svg+xml	etag:%2264ad508b-99d%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/4x3/cx.svg	D:/HtML%20CSS%20&%20JAVASCRIPT/free%20templates/library/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/4x3/cx.svg	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flag-icons.css)
11:14:52	2500/2500	---M--	200	added ('OK')	image/svg+xml	etag:%2264ad508b-9c4%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/1x1/cx.svg	D:/HtML%20CSS%20&%20JAVASCRIPT/free%20templates/library/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/1x1/cx.svg	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flag-icons.css)
11:14:53	5926/5926	---M--	200	added ('OK')	image/svg+xml	etag:%2264ad508b-1726%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/4x3/cy.svg	D:/HtML%20CSS%20&%20JAVASCRIPT/free%20templates/library/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/4x3/cy.svg	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flag-icons.css)
11:14:53	6020/6020	---M--	200	added ('OK')	image/svg+xml	etag:%2264ad508b-1784%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/1x1/cy.svg	D:/HtML%20CSS%20&%20JAVASCRIPT/free%20templates/library/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/1x1/cy.svg	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flag-icons.css)
11:14:53	225/225	---M--	200	added ('OK')	image/svg+xml	etag:%2264ad508b-e1%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/4x3/cz.svg	D:/HtML%20CSS%20&%20JAVASCRIPT/free%20templates/library/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/4x3/cz.svg	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flag-icons.css)
11:14:53	226/226	---M--	200	added ('OK')	image/svg+xml	etag:%2264ad508b-e2%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/1x1/cz.svg	D:/HtML%20CSS%20&%20JAVASCRIPT/free%20templates/library/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/1x1/cz.svg	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flag-icons.css)
11:14:54	210/210	---M--	200	added ('OK')	image/svg+xml	etag:%2264ad508b-d2%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/4x3/de.svg	D:/HtML%20CSS%20&%20JAVASCRIPT/free%20templates/library/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/4x3/de.svg	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flag-icons.css)
11:14:54	218/218	---M--	200	added ('OK')	image/svg+xml	etag:%2264ad508b-da%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/1x1/de.svg	D:/HtML%20CSS%20&%20JAVASCRIPT/free%20templates/library/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/1x1/de.svg	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flag-icons.css)
11:14:54	582/582	---M--	200	added ('OK')	image/svg+xml	etag:%2264ad508b-246%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/4x3/dj.svg	D:/HtML%20CSS%20&%20JAVASCRIPT/free%20templates/library/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/4x3/dj.svg	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flag-icons.css)
11:14:54	581/581	---M--	200	added ('OK')	image/svg+xml	etag:%2264ad508b-245%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/1x1/dj.svg	D:/HtML%20CSS%20&%20JAVASCRIPT/free%20templates/library/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/1x1/dj.svg	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flag-icons.css)
11:14:54	236/236	---M--	200	added ('OK')	image/svg+xml	etag:%2264ad508b-ec%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/4x3/dk.svg	D:/HtML%20CSS%20&%20JAVASCRIPT/free%20templates/library/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/4x3/dk.svg	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flag-icons.css)
11:14:55	232/232	---M--	200	added ('OK')	image/svg+xml	etag:%2264ad508b-e8%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/1x1/dk.svg	D:/HtML%20CSS%20&%20JAVASCRIPT/free%20templates/library/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/1x1/dk.svg	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flag-icons.css)
11:14:55	15953/15953	---M--	200	added ('OK')	image/svg+xml	etag:%2264ad508b-3e51%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/4x3/dm.svg	D:/HtML%20CSS%20&%20JAVASCRIPT/free%20templates/library/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/4x3/dm.svg	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flag-icons.css)
11:14:55	16441/16441	---M--	200	added ('OK')	image/svg+xml	etag:%2264ad508b-4039%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/1x1/dm.svg	D:/HtML%20CSS%20&%20JAVASCRIPT/free%20templates/library/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/1x1/dm.svg	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flag-icons.css)
11:14:56	108230/108230	---M--	200	added ('OK')	image/svg+xml	etag:%2264ad508b-1a6c6%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/4x3/do.svg	D:/HtML%20CSS%20&%20JAVASCRIPT/free%20templates/library/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/4x3/do.svg	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flag-icons.css)
11:14:56	108433/108433	---M--	200	added ('OK')	image/svg+xml	etag:%2264ad508b-1a791%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/1x1/do.svg	D:/HtML%20CSS%20&%20JAVASCRIPT/free%20templates/library/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/1x1/do.svg	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flag-icons.css)
11:14:56	294/294	---M--	200	added ('OK')	image/svg+xml	etag:%2264ad508b-126%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/4x3/dz.svg	D:/HtML%20CSS%20&%20JAVASCRIPT/free%20templates/library/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flags/4x3/dz.svg	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flag-icons.css)
